"seed","NodeNames","Structure","ATC","Distance","Jaccard","GO","KEGG","PCA","RWR"
"DB00347","DB01319",0.19,0,0.3333333,0.25,0.2952381,0.4705882,0.725481,0.005209323
"DB00347","DB01141",0.17,0,0.3333333,0.25,0.2952381,0.4705882,0.720601,0.005183415
"DB00347","DB09299",0.17,0,0.3333333,0.25,0.2952381,0.4705882,0.720601,0.005175453
"DB00347","DB00932",0.16,0,0.3333333,0.25,0.2952381,0.4705882,0.718161,0.005163441
"DB00347","DB01604",0.18,0,0.2962963,0.2,0.2398677,0.4705882,0.6487219,0.004905907
"DB00347","DB00532",0.17,0.6,0.2482759,0.0625,0.3031569,0.1578947,0.6228624,0.004796391
"DB00347","DB01264",0.18,0,0.2666667,0.2,0.2692499,0.4705882,0.660101,0.004740919
"DB00347","DB00969",0.16,0,0.2758621,0.2,0.2412778,0.4444444,0.6254754,0.004647343
"DB00347","DB04571",0.12,0,0.2666667,0.2,0.2289635,0.4444444,0.6060185,0.004364053
"DB00347","DB01263",0.16,0,0.3076923,0.1428571,0.2296296,0.4444444,0.5893149,0.004325858
"DB00347","DB01320",0.17,0.6,0.2539683,0,0.2716383,0.1666667,0.5699733,0.004285924
"DB00347","DB00844",0.17,0.2,0.2580645,0.1111111,0.1785593,0.3333333,0.5368366,0.004139867
"DB00347","DB05541",0.17,0.6,0.2290749,0,0.2422329,0.15,0.5368552,0.004138363
"DB00347","DB01068",0.13,0.6,0.2560976,0.03448276,0.09578903,0.3043478,0.5507977,0.004030952
"DB00347","DB00976",0.2,0,0.2909091,0.1428571,0.1402778,0.4210526,0.5270571,0.003987227
"DB00347","DB09061",0.14,0.6,0.2557078,0.05882353,0.07290192,0.32,0.5631826,0.003944307
"DB00347","DB00611",0.17,0.2,0.2568807,0.1,0.1651515,0.3,0.5026603,0.003901899
"DB00347","DB12877",0.14,0,0.2891566,0.25,0.3920635,0.125,0.5702693,0.003899923
"DB00347","DB00497",0.17,0.2,0.2592593,0.04545455,0.1061728,0.4210526,0.4997181,0.003898681
"DB00347","DB09065",0.19,0,0.2580645,0.1,0.2322775,0.3529412,0.5087604,0.003875995
"DB00347","DB06697",0.11,0,0.2666667,0.125,0.1851243,0.4210526,0.5159277,0.003842156
"DB00347","DB00557",0.15,0.2,0.2519685,0.09090909,0.1699495,0.3157895,0.5026622,0.00381512
"DB00347","DB00909",0.12,0.3,0.2450593,0.08695652,0.2511785,0.2142857,0.519797,0.003807266
"DB00347","DB00949",0.11,0.6,0.254902,0.0625,0.1098495,0.2222222,0.5262929,0.003804335
"DB00347","DB00673",0.17,0,0.2469136,0.125,0.2101972,0.3913043,0.5249513,0.003796392
"DB00347","DB01002",0.15,0.2,0.2318841,0,0.2875,0.3157895,0.5129988,0.003783676
"DB00347","DB00555",0.11,0.6,0.2512077,0.03333333,0.0874992,0.2580645,0.51315,0.003748642
"DB00347","DB11085",0.02,0,0.244898,0.1666667,0.2191919,0.4,0.5247086,0.003682545
"DB00347","DB00545",0.12,0.2,0.245614,0.1,0.1544974,0.3157895,0.49012,0.003674153
"DB00347","DB06708",0.17,0,0.2597403,0.1111111,0.1649718,0.3888889,0.4898103,0.003638954
"DB00347","DB00807",0.15,0,0.2222222,0,0.3804574,0.3157895,0.4981692,0.003605801
"DB00347","DB00359",0.12,0,0.2790698,0.1666667,0.1851852,0.32,0.4913029,0.003548333
"DB00347","DB12243",0.13,0.2,0.2816901,0.125,0.09607189,0.3157895,0.4805751,0.003524809
"DB00347","DB00708",0.17,0.2,0.2727273,0.07142857,0.1155475,0.3333333,0.4761301,0.003501606
"DB00347","DB00740",0.08,0.2,0.2524917,0.03571429,0.1411991,0.3888889,0.4737235,0.003458905
"DB00347","DB00776",0.13,0.6,0.2384106,0,0.0789903,0.2333333,0.4749371,0.003394839
"DB00349","DB01587",0.35,0.8,0.2705202,0.7272727,0.650243,1,1.8471,0.006520592
"DB00349","DB00801",0.33,0.8,0.2724693,0.826087,0.5170343,1,1.823096,0.006481893
"DB00349","DB00628",0.33,0.8,0.2724693,0.826087,0.5170343,1,1.823096,0.006476251
"DB00349","DB01559",0.32,0.8,0.2724693,0.826087,0.5170343,1,1.820656,0.006465393
"DB00349","DB01595",0.28,0.4,0.2686567,0.8695652,0.7237042,1,1.825148,0.006395659
"DB00349","DB12404",0.32,0.4,0.2721774,0.8636364,0.650243,1,1.786612,0.006374999
"DB00349","DB00475",0.28,0.8,0.273703,0.7916667,0.4556992,1,1.751499,0.006224742
"DB00349","DB01588",0.37,0.8,0.2748092,0.76,0.4323492,1,1.739222,0.006175335
"DB00349","DB13872",0.34,0.4,0.2705202,0.7272727,0.650243,1,1.70466,0.006167922
"DB00349","DB01589",0.32,0.4,0.2724693,0.826087,0.5170343,1,1.680656,0.006113793
"DB00349","DB01437",0.22,0.4,0.2669492,0.6956522,0.6902529,1,1.679212,0.006023495
"DB00349","DB00690",0.34,0.4,0.2698413,0.7916667,0.4938568,1,1.648809,0.006003737
"DB00349","DB01107",0.16,0.4,0.2705202,0.7272727,0.650243,1,1.66074,0.005988945
"DB00349","DB00402",0.33,0.4,0.2673267,0.6666667,0.5611034,1,1.60805,0.005881851
"DB00349","DB01558",0.29,0.8,0.2666667,0.76,0.5602228,0.7777778,1.672858,0.005880798
"DB00349","DB01215",0.26,0.4,0.2746988,0.7307692,0.388766,1,1.526925,0.005568768
"DB00349","DB00371",0.07,0.5,0.2678571,0.6666667,0.5086594,1,1.547363,0.005561516
"DB00349","DB01544",0.32,0.4,0.2699157,0.68,0.5967306,0.7,1.469363,0.005407008
"DB00349","DB11901",0.35,0,0.2721382,0.6956522,0.4983734,1,1.453687,0.005233078
"DB00349","DB00404",0.27,0.8,0.2713568,0.5277778,0.3606945,0.8571429,1.442924,0.005150021
"DB00349","DB01205",0.3,0,0.2696629,0.6071429,0.5478591,1,1.41535,0.005078802
"DB00349","DB00897",0.28,0.4,0.2742664,0.5428571,0.3263933,1,1.374074,0.0050233
"DB00349","DB00842",0.31,0.8,0.2712886,0.6896552,0.4969472,0.35,1.356611,0.004853248
"DB00349","DB09118",0.17,0.2,0.2713568,0.6666667,0.6277278,0.5,1.26225,0.004568541
"DB00349","DB01068",0.3,0.2,0.2707736,0.6551724,0.4538079,0.5,1.179206,0.004393777
"DB00349","DB00829",0.34,0.8,0.2626368,0.4761905,0.3466895,0.5,1.217523,0.004365343
"DB00349","DB01028",0.03,0.2,0.2686567,0.5,0.295426,1,1.195511,0.004344428
"DB00349","DB01198",0.33,0.4,0.2686567,0.1666667,0.4224796,0.75,1.066395,0.004016713
"DB00349","DB00395",0.09,0,0.2721382,0.2608696,0.6450956,0.875,1.135452,0.003970221
"DB00349","DB00794",0.23,0.3,0.2587269,0.4146341,0.3578384,0.6363636,1.058682,0.003938296
"DB00349","DB00683",0.29,0.4,0.2702956,0.4761905,0.3091718,0.5,1.043913,0.003867041
"DB00349","DB00818",0.1,0.2,0.2649842,0.4102564,0.2456251,0.875,1.054419,0.003841677
"DB00349","DB00849",0.26,0.3,0.2583732,0.25,0.4535485,0.6666667,1.037513,0.003837965
"DB00349","DB01351",0.17,0.4,0.2586207,0.2222222,0.389431,0.6666667,0.9934246,0.00376997
"DB00349","DB01353",0.17,0.4,0.2586207,0.2222222,0.389431,0.6666667,0.9934246,0.003761686
"DB00349","DB00599",0.18,0.3,0.2551799,0.2,0.3263889,0.6666667,0.9070816,0.003479637
"DB00349","DB00962",0.32,0.4,0.2801556,0.125,0.2952264,0.625,0.8919192,0.003356008
"DB00349","DB00474",0.23,0.3,0.2769231,0.04545455,0.2927211,0.8571429,0.911687,0.003351061
"DB00349","DB06797",0.08,0.6,0.2432432,0.04545455,0.2914362,0.7142857,0.8919578,0.003179455
"DB00349","DB00425",0.25,0.4,0.2658789,0.1612903,0.329049,0.4615385,0.8243213,0.003145184
"DB00349","DB00603",0.19,0,0.2692477,0.3478261,0.3598149,0.4615385,0.8077018,0.002953313
"DB00349","DB01236",0.05,0.2,0.2694351,0.372093,0.2084323,0.5,0.7869826,0.002936475
"DB00349","DB01154",0.2,0.4,0.2337662,0.08333333,0.2456102,0.6,0.7810827,0.002870651
"DB00349","DB01043",0.07,0.2,0.262419,0.4102564,0.2934298,0.3181818,0.7655372,0.002863041
"DB00349","DB00418",0.2,0.4,0.2615385,0.1764706,0.3430898,0.2307692,0.7007451,0.00273508
"DB00349","DB00543",0.27,0.2,0.2533755,0.2666667,0.2091066,0.4375,0.7357269,0.002726253
"DB00349","DB00555",0.24,0.2,0.2536585,0.2903226,0.1960482,0.3043478,0.661164,0.00243512
"DB00349","DB00592",0.02,0,0.2926829,0.04347826,0.1661376,0.8571429,0.6796599,0.002361528
"DB00349","DB01189",0.04,0.2,0.2684063,0.3636364,0.1925579,0.25,0.6297488,0.00235336
"DB00349","DB00753",0.05,0.2,0.2598425,0.3636364,0.2391485,0.1590909,0.6083011,0.002258991
"DB00350","DB00731",0.17,0,0.2619048,0.5294118,0.5702567,0.7272727,1.194331,0.002684215
"DB00350","DB06810",0.23,0,0.26703,0.4,0.3088422,0.8,1.0073,0.002465778
"DB00350","DB13179",0.21,0,0.2692308,0.3333333,0.3111824,0.8,0.9620997,0.002377218
"DB00350","DB00557",0.14,0,0.2629108,0.2941176,0.2543984,0.8888889,0.9332334,0.002295278
"DB00350","DB00610",0.12,0.1,0.2525773,0.3125,0.164052,0.8888889,0.91689,0.002257275
"DB00350","DB01299",0.24,0,0.2663043,0.3125,0.1883929,0.8888889,0.9293229,0.00225625
"DB00350","DB00672",0.14,0,0.2588235,0.3888889,0.405316,0.6666667,0.9616217,0.002226363
"DB00350","DB01329",0.25,0,0.2658228,0.3529412,0.2892666,0.6666667,0.895641,0.002223408
"DB00350","DB06729",0.19,0,0.2663043,0.3125,0.1506838,0.8888889,0.8938489,0.002215685
"DB00352","DB00631",0.25,0.8,0.3272727,0.05,0.1154018,0.3333333,0.7044108,0.02791388
"DB00352","DB01033",0.71,0.4,0.3018293,0.1111111,0.2319401,0.1875,0.7002049,0.02437865
"DB00352","DB01073",0.25,0.8,0.2979094,0,0.08093594,0.2,0.570397,0.02100527
"DB00352","DB01280",0.27,0.8,0.3333333,0.08333333,0.1411147,0,0.5618093,0.02050875
"DB00352","DB00987",0.18,0.5,0.2969072,0.0862069,0.1653526,0.1304348,0.5160561,0.01952002
"DB00352","DB00718",0.29,0,0.2913669,0.05263158,0.1274442,0.5,0.5280186,0.01849673
"DB00352","DB09256",0.17,0.6,0.3076923,0,0.06124285,0.25,0.4988329,0.01813683
"DB00352","DB01005",0.01,0.4,0.3154639,0,0.03172534,0.5,0.5127467,0.01809659
"DB00352","DB01206",0.11,0.4,0.3085714,0.0625,0.1396825,0.2,0.4745513,0.01649827
"DB00353","DB13520",0.58,0.4,0.2494226,0.2857143,0.3130264,1,1.270331,0.004383749
"DB00353","DB04871",0.19,0,0.2903226,0.4285714,0.7970879,0.7142857,1.274516,0.00436261
"DB00353","DB00589",0.77,0.2,0.2518519,0.1904762,0.4165438,0.7,1.083475,0.004003326
"DB00353","DB01079",0.35,0,0.2678571,0.3333333,0.6214057,0.7142857,1.139622,0.003948203
"DB00353","DB05316",0.26,0,0.2769231,0.25,0.6190476,0.7142857,1.06544,0.00382906
"DB00353","DB00953",0.4,0,0.2384106,0.2727273,0.6225982,0.5714286,1.027763,0.003612273
"DB00353","DB00574",0.19,0,0.254717,0.2666667,0.4852794,0.7777778,1.006705,0.003517812
"DB00353","DB01253",0.99,0.7,0.2432432,0.1111111,0.4304462,0.2857143,1.03745,0.003469817
"DB00353","DB00751",0.41,0,0.2424242,0.1428571,0.5224868,0.625,0.916863,0.003384738
"DB00353","DB00696",0.67,0,0.2477064,0.2121212,0.3818566,0.5384615,0.89037,0.003368098
"DB00353","DB06594",0.22,0,0.2790698,0.3,0.5753968,0.5555556,0.9724206,0.003341832
"DB00353","DB01239",0.3,0,0.241206,0.2307692,0.3662132,0.6363636,0.8553658,0.003252948
"DB00353","DB06016",0.25,0,0.2594595,0.2142857,0.4871795,0.5454545,0.8608465,0.003249399
"DB00353","DB01621",0.33,0,0.2727273,0.2,0.5325128,0.4545455,0.8516233,0.003193958
"DB00353","DB00875",0.34,0,0.2562278,0.1875,0.3564535,0.6666667,0.8519914,0.003189438
"DB00353","DB09128",0.37,0,0.2470588,0.06666667,0.4583333,0.625,0.8202594,0.003140106
"DB00353","DB08815",0.36,0,0.2560976,0.07692308,0.4835431,0.5555556,0.8032201,0.003090004
"DB00353","DB01186",0.58,0,0.249453,0.1481481,0.3164374,0.5384615,0.7878725,0.003082849
"DB00353","DB01618",0.4,0,0.2580645,0.1428571,0.3219066,0.6,0.7802509,0.003042965
"DB00353","DB06288",0.37,0,0.2588235,0.1071429,0.2273,0.7777778,0.7911988,0.003000464
"DB00353","DB02959",0.41,0,0.2690583,0.1875,0.3150509,0.625,0.8232097,0.002940223
"DB00353","DB12141",0.42,0,0.2425308,0.1923077,0.327558,0.6363636,0.8367053,0.002911973
"DB00353","DB06153",0.37,0,0.2506527,0.15,0.3369631,0.5384615,0.7507486,0.002895342
"DB00353","DB09068",0.23,0,0.2439024,0.05882353,0.3253205,0.75,0.7680117,0.002889716
"DB00353","DB00933",0.32,0,0.2544643,0.173913,0.2761201,0.5833333,0.7420467,0.002880642
"DB00353","DB00805",0.26,0,0.2621359,0.3333333,0.3582805,0.4,0.778711,0.002875332
"DB00353","DB01624",0.32,0,0.2378855,0.1333333,0.4514524,0.4615385,0.7528415,0.002858974
"DB00353","DB00372",0.28,0,0.2535211,0.1666667,0.4068503,0.4615385,0.7402513,0.002787523
"DB00353","DB00952",0.41,0,0.2307692,0.2,0.2984545,0.5714286,0.7822901,0.002765131
"DB00353","DB00714",0.38,0.1,0.2496533,0.1162791,0.1441069,0.7,0.7376247,0.002754549
"DB00353","DB00924",0.23,0,0.2493075,0.2222222,0.293815,0.625,0.7836936,0.002752841
"DB00353","DB00777",0.34,0,0.251497,0.1666667,0.4109234,0.375,0.7086899,0.00275173
"DB00353","DB01403",0.3,0,0.2505219,0.1666667,0.3780504,0.4,0.6923584,0.00273736
"DB00353","DB01392",0.51,0.2,0.2447257,0.1166667,0.2203274,0.5,0.7389902,0.002709517
"DB00353","DB00450",0.4,0,0.253012,0.07142857,0.3530154,0.5,0.6972536,0.002686955
"DB00353","DB00669",0.4,0.1,0.2451613,0.125,0.2511436,0.5454545,0.7268981,0.002686042
"DB00353","DB01623",0.36,0,0.2543641,0.16,0.3089701,0.4615385,0.6953252,0.002683293
"DB00353","DB06216",0.32,0,0.2533784,0.1086957,0.3001217,0.5,0.6687984,0.002676401
"DB00353","DB01267",0.47,0,0.2526316,0.07843137,0.1971047,0.5833333,0.6689252,0.002660728
"DB00353","DB06144",0.45,0,0.2548263,0.1034483,0.1937362,0.5833333,0.6783272,0.002658108
"DB00353","DB13345",0.59,0,0.2447368,0.1818182,0.2282967,0.4375,0.6998875,0.002626066
"DB00353","DB00935",0.28,0,0.2437923,0.1470588,0.2948374,0.5384615,0.6993597,0.002611873
"DB00353","DB00960",0.26,0,0.2523364,0.1,0.4623402,0.4666667,0.7299424,0.002611349
"DB00353","DB04842",0.37,0,0.25058,0.05084746,0.1320925,0.75,0.679377,0.002580132
"DB00353","DB04946",0.38,0,0.2462006,0.08108108,0.2308719,0.5454545,0.6468987,0.002567963
"DB00353","DB06148",0.38,0,0.2482759,0.15625,0.2251117,0.4666667,0.6475417,0.002558007
"DB00353","DB00656",0.35,0,0.256,0.2083333,0.2653597,0.4,0.6626713,0.002545179
"DB00353","DB00408",0.35,0,0.2450593,0.1190476,0.2492562,0.4666667,0.630804,0.002539926
"DB00353","DB01200",0.66,0.2,0.2497027,0.1162791,0.1771712,0.3846154,0.6855048,0.002536874
"DB00353","DB00434",0.27,0,0.2477558,0.1315789,0.321043,0.4117647,0.6335371,0.002493382
"DB00353","DB01191",0.19,0,0.2608696,0.2,0.368896,0.5,0.7391209,0.002435354
"DB00353","DB00998",0.49,0,0.225,0,0.2984545,0.5714286,0.6736947,0.002429629
"DB00353","DB09225",0.29,0,0.2496413,0.08510638,0.2635458,0.4666667,0.6045095,0.002428937
"DB00353","DB09097",0.4,0.4,0.2465753,0.1111111,0.2904483,0.3076923,0.7150975,0.002408106
"DB00353","DB01149",0.35,0,0.2506143,0.1034483,0.2683106,0.4375,0.6176776,0.002379781
"DB00353","DB09167",0.32,0,0.243038,0.04545455,0.3047797,0.4285714,0.5893923,0.002334073
"DB00353","DB04908",0.31,0.4,0.2278481,0.0625,0.522697,0.125,0.699523,0.002305233
"DB00353","DB00918",0.42,0,0.2142857,0,0.2845101,0.5714286,0.6455653,0.002259721
"DB00353","DB00679",0.31,0,0.248,0.08510638,0.1823933,0.5,0.5775146,0.002249439
"DB00353","DB00604",0.35,0,0.2542373,0.08333333,0.3566887,0.4285714,0.6553191,0.002247258
"DB00354","DB00748",0.26,0.6,0.4,0.6666667,1,1,1.962107,0.007047738
"DB00354","DB11235",0.25,0.2333333,0.3243243,0.3333333,0.8751634,0.25,1.107497,0.003957378
"DB00354","DB11614",0.27,0.6,0.3333333,0.3333333,0.1714286,0.5,0.9478191,0.003856907
"DB00354","DB00366",0.23,0.6,0.3137255,0.25,0.6555191,0.2857143,1.06005,0.003853863
"DB00354","DB06282",0.71,0.8,0.4,0.5,0.3273273,0.6666667,1.4352,0.003812843
"DB00354","DB00835",0.23,0.6,0.3181818,0.2222222,0.6213217,0.25,1.002434,0.003682608
"DB00354","DB08936",0.83,0.8,0.4,0.3333333,0.3273273,0.6666667,1.358813,0.003626049
"DB00354","DB11591",0.23,0.6,0.4,0.5,0.3273273,0.6666667,1.24808,0.00335701
"DB00354","DB09488",0.22,0.6,0.4,0.5,0.3273273,0.6666667,1.24564,0.003346198
"DB00354","DB11642",0.26,0,0.2608696,0.1428571,0.1983628,1,0.8935192,0.00323734
"DB00354","DB00719",0.23,0.6,0.4,0.3333333,0.3273273,0.6666667,1.142413,0.00310331
"DB00354","DB01619",0.23,0.6,0.4,0.3333333,0.3273273,0.6666667,1.142413,0.003097533
"DB00354","DB01237",0.24,0.6,0.4,0.3333333,0.3273273,0.6666667,1.144853,0.003085115
"DB00354","DB00392",0.16,0,0.3125,0.4,0.6584967,0.25,0.9097142,0.003050709
"DB00354","DB00902",0.17,0.6,0.4,0.3333333,0.3273273,0.6666667,1.127773,0.003044424
"DB00354","DB01246",0.16,0.6,0.4,0.3333333,0.3273273,0.6666667,1.125333,0.003037633
"DB00354","DB04837",0.27,0.2,0.4,0.5,0.3273273,0.6666667,1.11784,0.002975104
"DB00354","DB11156",0.14,0,0.4,0.3333333,0.6850282,0.5,1.038293,0.002953361
"DB00354","DB08897",0.19,0.2,0.3125,0.1666667,0.7640523,0.25,0.9042497,0.002895028
"DB00354","DB00979",0.2,0,0.3333333,0.1666667,0.7971014,0.3333333,0.9083043,0.002825975
"DB00354","DB00792",0.25,0.3,0.4,0.3333333,0.3273273,0.6666667,1.042293,0.002808288
"DB00354","DB00986",0.19,0.06666667,0.3125,0.1666667,0.7640523,0.25,0.8575831,0.002784633
"DB00354","DB09076",0.25,0.2,0.2926829,0.1428571,0.6716294,0.2857143,0.8621471,0.002780013
"DB00354","DB11181",0.19,0,0.3125,0.1666667,0.7640523,0.25,0.8342497,0.00275339
"DB00354","DB06787",0.22,0,0.3125,0.1666667,0.7640523,0.25,0.8415697,0.002746174
"DB00354","DB06766",0.21,0,0.4,0.5,0.3273273,0.6666667,1.0332,0.002736306
"DB00354","DB00810",0.21,0,0.2916667,0.2,0.7158951,0.2857143,0.8457047,0.002725098
"DB00354","DB01084",0.19,0,0.4,0.5,0.3273273,0.6666667,1.02832,0.002715664
"DB00354","DB06691",0.24,0.3,0.2857143,0.2,0.1825397,0.25,0.6075664,0.00270395
"DB00354","DB08801",0.21,0.3,0.3636364,0.25,0.4415954,0.5,0.9490018,0.002695194
"DB00354","DB00372",0.18,0.6,0.2857143,0.1428571,0.4313909,0.1666667,0.7688221,0.00268158
"DB00354","DB13262",0.12,0,0.3125,0.1666667,0.7640523,0.25,0.8171697,0.002655465
"DB00354","DB00768",0.22,0.1,0.2622951,0.1111111,0.2450639,0.5,0.6489812,0.002637549
"DB00354","DB04843",0.23,0,0.32,0.1428571,0.7408602,0.25,0.8163103,0.002625586
"DB00354","DB01019",0.07,0,0.3125,0.1666667,0.7640523,0.25,0.8049697,0.002617837
"DB00354","DB00387",0.21,0,0.3125,0.1,0.7640523,0.25,0.7968631,0.002597675
"DB00354","DB00383",0.2,0,0.32,0.2,0.7640523,0.1538462,0.8059177,0.002590455
"DB00354","DB11855",0.28,0.2,0.3076923,0.1428571,0.5784975,0.25,0.7954939,0.002578524
"DB00354","DB00797",0.18,0,0.2857143,0.08333333,0.3346662,0.6666667,0.7401855,0.002569766
"DB00354","DB01620",0.24,0.3,0.3,0.25,0.4217854,0.5,0.9295859,0.002520747
"DB00354","DB00940",0.23,0,0.2916667,0.125,0.6770058,0.25,0.759118,0.002496344
"DB00354","DB00809",0.28,0,0.32,0.1111111,0.7920635,0.1538462,0.7863707,0.002468515
"DB00354","DB01148",0.19,0,0.2962963,0.2,0.6850282,0.2,0.775035,0.002447247
"DB00354","DB00376",0.21,0,0.2978723,0.09090909,0.7040998,0.25,0.7507617,0.002443054
"DB00354","DB00782",0.23,0,0.2790698,0.1428571,0.6093064,0.2857143,0.7456975,0.002370579
"DB00354","DB09291",0.25,0,0.2857143,0,0,1,0.6837429,0.002363451
"DB00354","DB00771",0.23,0,0.3157895,0.25,0.6004274,0.1818182,0.7585856,0.002350314
"DB00354","DB06702",0.23,0,0.2916667,0.125,0.6237745,0.2222222,0.7107747,0.002325076
"DB00354","DB01176",0.72,0.8,0.3076923,0.3333333,0.25,0,0.8914672,0.002319015
"DB00354","DB00424",0.22,0,0.3076923,0.1428571,0.6365801,0.1818182,0.7086843,0.002298513
"DB00354","DB01075",0.24,0.3,0.2708333,0.1428571,0.4825051,0.1538462,0.6994682,0.002293219
"DB00354","DB11315",0.21,0,0.32,0.2,0.6004274,0.1538462,0.7073684,0.002280005
"DB00354","DB01062",0.21,0,0.2916667,0.1,0.6237745,0.2222222,0.6900447,0.00226661
"DB00354","DB01114",0.27,0.6,0.2608696,0.08333333,0.1855274,0.1428571,0.5823562,0.002259954
"DB00354","DB01409",0.19,0.2,0.2962963,0.1111111,0.4554069,0.25,0.6748371,0.002237357
"DB00354","DB00434",0.23,0.6,0.265896,0.05555556,0.313068,0.1176471,0.6207921,0.002214462
"DB00355","DB13179",0.36,0.4,0.3214286,0.5,0.4407407,1,1.447751,0.002983187
"DB00355","DB06810",0.47,0,0.3206107,0.625,0.4581105,0.8181818,1.322993,0.002791768
"DB00355","DB06729",0.3,0.1333333,0.3206107,0.625,0.3349359,0.9,1.297778,0.002691871
"DB00355","DB01329",0.48,0.6,0.3050847,0.5,0.2669591,0.6923077,1.264477,0.002652547
"DB00355","DB01299",0.3,0,0.3230769,0.625,0.3773024,0.9,1.277823,0.002615977
"DB00355","DB00610",0.14,0,0.2957746,0.625,0.2896422,0.9,1.178454,0.002484801
"DB00355","DB00557",0.19,0,0.3116883,0.5555556,0.3076778,0.9,1.161386,0.002462253
"DB00355","DB09120",0.19,0,0.3076923,0.5,0.3371981,1,1.199233,0.002445614
"DB00355","DB00611",0.42,0,0.3043478,0.4444444,0.3560372,0.8181818,1.129613,0.002426557
"DB00355","DB00956",0.47,0,0.2926829,0.3333333,0.3128326,0.8181818,1.042044,0.002271923
"DB00355","DB00545",0.14,0,0.2857143,0.4444444,0.4061625,0.9,1.133604,0.002264257
"DB00356","DB13179",0.16,0,0.3050847,0.3,0.4437847,0.5384615,0.8729494,0.003185049
"DB00356","DB06810",0.2,0,0.2957746,0.2727273,0.4269377,0.5384615,0.8528978,0.003122825
"DB00356","DB01604",0.19,0,0.3529412,0.2857143,0.4005855,0.5833333,0.8804815,0.003096911
"DB00356","DB09065",0.18,0,0.3,0.2727273,0.4039683,0.5454545,0.8387038,0.002903216
"DB00356","DB00423",0.12,0.6,0.2830189,0.2,0.2170928,0.5384615,0.8648441,0.002841158
"DB00356","DB00976",0.19,0,0.3333333,0.2222222,0.4170415,0.5,0.7994469,0.002786405
"DB00356","DB00488",0.05,0,0.3076923,0.2857143,0.4251756,0.5833333,0.8511818,0.002779429
"DB00356","DB01329",0.19,0,0.2967033,0.2307692,0.3324711,0.4666667,0.7257305,0.002690857
"DB00356","DB00681",0.16,0,0.2926829,0.2,0.2860131,0.6,0.743659,0.002633649
"DB00356","DB00633",0.15,0,0.2783505,0.2307692,0.2665293,0.6153846,0.754012,0.002620179
"DB00356","DB01086",0.07,0,0.2857143,0.25,0.3616262,0.5833333,0.7891852,0.002606173
"DB00356","DB00557",0.16,0,0.2909091,0.1538462,0.2704443,0.5833333,0.6950906,0.002552729
"DB00356","DB00844",0.2,0,0.302521,0.1818182,0.1875715,0.6363636,0.703653,0.002542338
"DB00356","DB01002",0.15,0,0.2790698,0.2222222,0.3767777,0.4615385,0.7310178,0.00253568
"DB00356","DB04571",0.19,0,0.3243243,0.2857143,0.2346995,0.5384615,0.7465515,0.002488711
"DB00356","DB09120",0.13,0.2,0.295082,0.1818182,0.1594997,0.5384615,0.6829608,0.002462492
"DB00356","DB00537",0.19,0,0.2932331,0.1666667,0.3477625,0.4375,0.6774728,0.002449918
"DB00356","DB01219",0.17,0.4,0.3,0.2142857,0.2381335,0.3333333,0.7185798,0.002410824
"DB00356","DB00731",0.15,0,0.2820513,0.1875,0.2823474,0.5,0.6728475,0.002402474
"DB00356","DB00698",0.15,0,0.2868526,0.1875,0.3034315,0.4285714,0.6471267,0.002394506
"DB00356","DB06729",0.16,0,0.2937063,0.1666667,0.1696217,0.5833333,0.6416289,0.002388135
"DB00356","DB00611",0.19,0,0.3,0.1666667,0.1788728,0.5384615,0.6310731,0.002367533
"DB00356","DB00610",0.1,0,0.2763158,0.1666667,0.1819292,0.5833333,0.63062,0.002353452
"DB00356","DB00601",0.15,0,0.2926829,0.25,0.4125581,0.2857143,0.6757769,0.002318316
"DB00356","DB00961",0.15,0,0.2758621,0.1538462,0.3358143,0.4166667,0.6366329,0.002298514
"DB00356","DB01299",0.16,0,0.2916667,0.1666667,0.2395085,0.4615385,0.6163852,0.002298049
"DB00356","DB00545",0.12,0,0.2781457,0.1666667,0.1804289,0.5833333,0.6349913,0.00229428
"DB00356","DB06290",0.2,0,0.2834646,0.1428571,0.1715686,0.5384615,0.6101396,0.002220171
"DB00356","DB01212",0.19,0,0.2742857,0.1428571,0.2840822,0.4,0.5978441,0.002210431
"DB00357","DB08905",0.19,0.8,0.2641509,0.2222222,0.1644749,0.6666667,1.000723,0.0394586
"DB00357","DB00990",0.19,0.8,0.2539683,0.0952381,0.1230567,0.2857143,0.6799106,0.02751811
"DB00357","DB01217",0.22,0.8,0.2424242,0.09090909,0.07666146,0.3333333,0.6797712,0.02680625
"DB00357","DB01006",0.17,0.8,0.2429501,0.09090909,0.08650794,0.1176471,0.5535017,0.02229638
"DB00357","DB02325",0.01,0,0.2386364,0.25,0.3340996,0.2857143,0.5808696,0.02206444
"DB00357","DB05812",0.25,0.6,0.240458,0,0.04773551,0.25,0.4946868,0.02027952
"DB00357","DB01011",0.24,0,0.224359,0.08333333,0.1425234,0.5,0.5293126,0.02013176
"DB00358","DB01253",0.49,0,0.2586207,0,0.1242229,1,0.8127959,0.007798244
"DB00358","DB00652",0.37,0,0.3157895,0.1538462,0.2656487,0.5,0.7025768,0.006741475
"DB00358","DB00647",0.34,0,0.2868852,0.1428571,0.2701761,0.5,0.684494,0.006383564
"DB00358","DB06213",0.39,0,0.2873563,0.2,0.4115532,0.25,0.6808879,0.006285984
