"DrugBankID","ENTREZID","Symbol"
"DB01262",23710,"GABARAPL1"
"DB01262",2553,"GABPB1"
"DB01262",2566,"GABRG2"
"DB01262",1647,"GADD45A"
"DB01262",4616,"GADD45B"
"DB01262",2579,"GAGE7"
"DB01262",2592,"GALT"
"DB01262",2597,"GAPDH"
"DB01262",84691,"FAM71F1"
"DB01262",10634,"GAS2L1"
"DB01262",2623,"GATA1"
"DB01262",2624,"GATA2"
"DB01262",2625,"GATA3"
"DB01262",140628,"GATA5"
"DB01262",2643,"GCH1"
"DB01262",9518,"GDF15"
"DB01262",9573,"GDF3"
"DB01262",54960,"GEMIN8"
"DB01262",7485,"GET1"
"DB01262",2672,"GFI1"
"DB01262",2678,"GGT1"
"DB01262",9815,"GIT2"
"DB01262",2697,"GJA1"
"DB01262",2705,"GJB1"
"DB01262",2707,"GJB3"
"DB01262",2710,"GK"
"DB01262",2731,"GLDC"
"DB01262",2735,"GLI1"
"DB01262",2736,"GLI2"
"DB01262",2762,"GMDS"
"DB01262",2788,"GNG7"
"DB01262",137362,"GOT1L1"
"DB01262",2239,"GPC4"
"DB01262",10082,"GPC6"
"DB01262",2824,"GPM6B"
"DB01262",4935,"GPR143"
"DB01262",9052,"GPRC5A"
"DB01262",51704,"GPRC5B"
"DB01262",2876,"GPX1"
"DB01262",2878,"GPX3"
"DB01262",2882,"GPX7"
"DB01262",26585,"GREM1"
"DB01262",57822,"GRHL3"
"DB01262",2894,"GRID1"
"DB01262",2934,"GSN"
"DB01262",2941,"GSTA4"
"DB01262",2946,"GSTM2"
"DB01262",2947,"GSTM3"
"DB01262",2949,"GSTM5"
"DB01262",9446,"GSTO1"
"DB01262",119391,"GSTO2"
"DB01262",2950,"GSTP1"
"DB01262",2961,"GTF2E2"
"DB01262",2965,"GTF2H1"
"DB01262",9567,"GTPBP1"
"DB01262",54676,"GTPBP2"
"DB01262",2995,"GYPC"
"DB01262",3005,"H1-0"
"DB01262",3006,"H1-2"
"DB01262",8337,"H2AC18"
"DB01262",3014,"H2AX"
"DB01262",3017,"H2BC5"
"DB01262",8290,"H3-4"
"DB01262",121504,"H4-16"
"DB01262",8370,"H4C14"
"DB01262",3037,"HAS2"
"DB01262",3043,"HBB"
"DB01262",54985,"HCFC1R1"
"DB01262",3055,"HCK"
"DB01262",10866,"HCP5"
"DB01262",3065,"HDAC1"
"DB01262",3066,"HDAC2"
"DB01262",374659,"HDDC3"
"DB01262",84064,"HDHD2"
"DB01262",81932,"HDHD3"
"DB01262",92797,"HELB"
"DB01262",85441,"HELZ2"
"DB01262",51191,"HERC5"
"DB01262",55008,"HERC6"
"DB01262",57801,"HES4"
"DB01262",8820,"HESX1"
"DB01262",3074,"HEXB"
"DB01262",23493,"HEY2"
"DB01262",64399,"HHIP"
"DB01262",11147,"HHLA3"
"DB01262",3090,"HIC1"
"DB01262",3091,"HIF1A"
"DB01262",84681,"HINT2"
"DB01262",3135,"HLA-G"
"DB01262",3141,"HLCS"
"DB01262",6596,"HLTF"
"DB01262",3145,"HMBS"
"DB01262",3146,"HMGB1"
"DB01262",3148,"HMGB2"
"DB01262",3156,"HMGCR"
"DB01262",3157,"HMGCS1"
"DB01262",3151,"HMGN2"
"DB01262",6927,"HNF1A"
"DB01262",3181,"HNRNPA2B1"
"DB01262",3185,"HNRNPF"
"DB01262",3207,"HOXA11"
"DB01262",3202,"HOXA5"
"DB01262",3205,"HOXA9"
"DB01262",10481,"HOXB13"
"DB01262",3214,"HOXB4"
"DB01262",3232,"HOXD3"
"DB01262",3257,"HPS1"
"DB01262",3265,"HRAS"
"DB01262",3270,"HRC"
"DB01262",59340,"HRH4"
"DB01262",8739,"HRK"
"DB01262",3291,"HSD11B2"
"DB01262",51171,"HSD17B14"
"DB01262",84263,"HSDL2"
"DB01262",3320,"HSP90AA1"
"DB01262",259217,"HSPA12A"
"DB01262",3310,"HSPA6"
"DB01262",3312,"HSPA8"
"DB01262",3313,"HSPA9"
"DB01262",3315,"HSPB1"
"DB01262",51668,"HSPB11"
"DB01262",26353,"HSPB8"
"DB01262",79663,"HSPBAP1"
"DB01262",3351,"HTR1B"
"DB01262",3359,"HTR3A"
"DB01262",84329,"HVCN1"
"DB01262",3373,"HYAL1"
"DB01262",3383,"ICAM1"
"DB01262",3384,"ICAM2"
"DB01262",3397,"ID1"
"DB01262",3398,"ID2"
"DB01262",3399,"ID3"
"DB01262",3400,"ID4"
"DB01262",3416,"IDE"
"DB01262",3422,"IDI1"
"DB01262",3620,"IDO1"
"DB01262",8870,"IER3"
"DB01262",3429,"IFI27"
"DB01262",83982,"IFI27L2"
"DB01262",10437,"IFI30"
"DB01262",2537,"IFI6"
"DB01262",8519,"IFITM1"
"DB01262",10581,"IFITM2"
"DB01262",10410,"IFITM3"
"DB01262",3440,"IFNA2"
"DB01262",3456,"IFNB1"
"DB01262",3458,"IFNG"
"DB01262",163702,"IFNLR1"
"DB01262",80173,"IFT74"
"DB01262",3481,"IGF2"
"DB01262",3485,"IGFBP2"
"DB01262",3486,"IGFBP3"
"DB01262",3488,"IGFBP5"
"DB01262",3489,"IGFBP6"
"DB01262",3490,"IGFBP7"
"DB01262",3321,"IGSF3"
"DB01262",22806,"IKZF3"
"DB01262",3586,"IL10"
"DB01262",3588,"IL10RB"
"DB01262",3590,"IL11RA"
"DB01262",3597,"IL13RA1"
"DB01262",3605,"IL17A"
"DB01262",7850,"IL1R2"
"DB01262",3558,"IL2"
"DB01262",53833,"IL20RB"
"DB01262",11009,"IL24"
"DB01262",9466,"IL27RA"
"DB01262",9235,"IL32"
"DB01262",3566,"IL4R"
"DB01262",3569,"IL6"
"DB01262",3570,"IL6R"
"DB01262",3572,"IL6ST"
"DB01262",3575,"IL7R"
"DB01262",55765,"INAVA"
"DB01262",3621,"ING1"
"DB01262",83729,"INHBE"
"DB01262",55924,"INKA2"
"DB01262",3628,"INPP1"
"DB01262",3635,"INPP5D"
"DB01262",27124,"INPP5J"
"DB01262",3638,"INSIG1"
"DB01262",51141,"INSIG2"
"DB01262",26173,"INTS1"
"DB01262",3659,"IRF1"
"DB01262",3665,"IRF7"
"DB01262",3394,"IRF8"
"DB01262",8660,"IRS2"
"DB01262",79192,"IRX1"
"DB01262",50805,"IRX4"
"DB01262",9636,"ISG15"
"DB01262",3669,"ISG20"
"DB01262",51477,"ISYNA1"
"DB01262",3672,"ITGA1"
"DB01262",3675,"ITGA3"
"DB01262",3678,"ITGA5"
"DB01262",3684,"ITGAM"
"DB01262",3687,"ITGAX"
"DB01262",3693,"ITGB5"
"DB01262",3710,"ITPR3"
"DB01262",3717,"JAK2"
"DB01262",3718,"JAK3"
"DB01262",3725,"JUN"
"DB01262",3726,"JUNB"
"DB01262",3727,"JUND"
"DB01262",3728,"JUP"
"DB01262",163782,"KANK4"
"DB01262",8850,"KAT2B"
"DB01262",10524,"KAT5"
"DB01262",84078,"KBTBD7"
"DB01262",3741,"KCNA5"
"DB01262",3751,"KCND2"
"DB01262",80333,"KCNIP4"
"DB01262",3769,"KCNJ13"
"DB01262",3773,"KCNJ16"
"DB01262",3761,"KCNJ4"
"DB01262",3764,"KCNJ8"
"DB01262",3775,"KCNK1"
"DB01262",3779,"KCNMB1"
"DB01262",3783,"KCNN4"
"DB01262",10945,"KDELR1"
"DB01262",11015,"KDELR3"
"DB01262",8242,"KDM5C"
"DB01262",9817,"KEAP1"
"DB01262",23313,"KIAA0930"
"DB01262",3832,"KIF11"
"DB01262",22920,"KIFAP3"
"DB01262",3814,"KISS1"
"DB01262",84634,"KISS1R"
"DB01262",10365,"KLF2"
"DB01262",688,"KLF5"
"DB01262",1316,"KLF6"
"DB01262",687,"KLF9"
"DB01262",200942,"KLHDC8B"
"DB01262",59349,"KLHL12"
"DB01262",54800,"KLHL24"
"DB01262",79786,"KLHL36"
"DB01262",51088,"KLHL5"
"DB01262",55975,"KLHL7"
"DB01262",354,"KLK3"
"DB01262",5653,"KLK6"
"DB01262",3838,"KPNA2"
"DB01262",3845,"KRAS"
"DB01262",51315,"KRCC1"
"DB01262",54474,"KRT20"
"DB01262",3852,"KRT5"
"DB01262",3853,"KRT6A"
"DB01262",3856,"KRT8"
"DB01262",883,"KYAT1"
"DB01262",3897,"L1CAM"
"DB01262",54596,"L1TD1"
"DB01262",114294,"LACTB"
"DB01262",3898,"LAD1"
"DB01262",3902,"LAG3"
"DB01262",284217,"LAMA1"
"DB01262",3911,"LAMA5"
"DB01262",27074,"LAMP3"
"DB01262",28956,"LAMTOR2"
"DB01262",55915,"LANCL2"
"DB01262",55353,"LAPTM4B"
"DB01262",55323,"LARP6"
"DB01262",51574,"LARP7"
"DB01262",9113,"LATS1"
"DB01262",26524,"LATS2"
"DB01262",3931,"LCAT"
"DB01262",9836,"LCMT2"
"DB01262",3938,"LCT"
"DB01262",197257,"LDHD"
"DB01262",51176,"LEF1"
"DB01262",3952,"LEP"
"DB01262",3953,"LEPR"
"DB01262",3954,"LETM1"
"DB01262",3955,"LFNG"
"DB01262",3956,"LGALS1"
"DB01262",3958,"LGALS3"
"DB01262",9211,"LGI1"
"DB01262",9355,"LHX2"
"DB01262",3976,"LIF"
"DB01262",3987,"LIMS1"
"DB01262",79727,"LIN28A"
"DB01262",4001,"LMNB1"
"DB01262",4005,"LMO2"
"DB01262",4015,"LOX"
"DB01262",4017,"LOXL2"
"DB01262",84171,"LOXL4"
"DB01262",1902,"LPAR1"
"DB01262",9404,"LPXN"
"DB01262",4034,"LRCH4"
"DB01262",79442,"LRRC2"
"DB01262",10233,"LRRC23"
"DB01262",123355,"LRRC28"
"DB01262",116135,"LRRC3B"
"DB01262",115353,"LRRC42"
"DB01262",116064,"LRRC58"
"DB01262",7940,"LST1"
"DB01262",4048,"LTA4H"
"DB01262",8425,"LTBP4"
"DB01262",56925,"LXN"
"DB01262",127018,"LYPLAL1"
"DB01262",4069,"LYZ"
"DB01262",54585,"LZTFL1"
"DB01262",11178,"LZTS1"
"DB01262",84944,"MAEL"
"DB01262",4094,"MAF"
"DB01262",4100,"MAGEA1"
"DB01262",4109,"MAGEA10"
"DB01262",4111,"MAGEA12"
"DB01262",266740,"MAGEA2B"
"DB01262",4102,"MAGEA3"
"DB01262",4103,"MAGEA4"
"DB01262",4105,"MAGEA6"
"DB01262",4107,"MAGEA8"
"DB01262",4108,"MAGEA9"
"DB01262",4113,"MAGEB2"
"DB01262",4118,"MAL"
"DB01262",11253,"MAN1B1"
"DB01262",23324,"MAN2B2"
"DB01262",4126,"MANBA"
"DB01262",4128,"MAOA"
"DB01262",84557,"MAP1LC3A"
"DB01262",81631,"MAP1LC3B"
"DB01262",440738,"MAP1LC3C"
"DB01262",5604,"MAP2K1"
"DB01262",4215,"MAP3K3"
"DB01262",9064,"MAP3K6"
"DB01262",1326,"MAP3K8"
"DB01262",11184,"MAP4K1"
"DB01262",5871,"MAP4K2"
"DB01262",9053,"MAP7"
"DB01262",5594,"MAPK1"
"DB01262",5595,"MAPK3"
"DB01262",9261,"MAPKAPK2"
"DB01262",22924,"MAPRE3"
"DB01262",4139,"MARK1"
"DB01262",5648,"MASP1"
"DB01262",4152,"MBD1"
"DB01262",8932,"MBD2"
"DB01262",53615,"MBD3"
"DB01262",125997,"MBD3L2"
"DB01262",55777,"MBD5"
"DB01262",55796,"MBNL3"
"DB01262",4173,"MCM4"
"DB01262",4174,"MCM5"
"DB01262",4176,"MCM7"
"DB01262",4193,"MDM2"
"DB01262",4204,"MECP2"
"DB01262",51102,"MECR"
"DB01262",9442,"MED27"
"DB01262",4208,"MEF2C"
"DB01262",254528,"MEIOB"
"DB01262",10461,"MERTK"
"DB01262",4233,"MET"
"DB01262",64745,"METTL17"
"DB01262",84190,"METTL25"
"DB01262",25840,"METTL7A"
"DB01262",4237,"MFAP2"
"DB01262",4242,"MFNG"
"DB01262",4248,"MGAT3"
"DB01262",4255,"MGMT"
"DB01262",4258,"MGST2"
"DB01262",8190,"MIA"
"DB01262",100507436,"MICA"
"DB01262",4277,"MICB"
"DB01262",57409,"MIF4GD"
"DB01262",4286,"MITF"
"DB01262",8569,"MKNK1"
"DB01262",2872,"MKNK2"
"DB01262",4291,"MLF1"
"DB01262",4292,"MLH1"
"DB01262",27030,"MLH3"
"DB01262",197259,"MLKL"
"DB01262",51085,"MLXIPL"
"DB01262",4312,"MMP1"
"DB01262",4322,"MMP13"
"DB01262",4313,"MMP2"
"DB01262",4318,"MMP9"
"DB01262",148932,"MOB3C"
"DB01262",23515,"MORC3"
"DB01262",158747,"MOSPD2"
"DB01262",4352,"MPL"
"DB01262",4353,"MPO"
"DB01262",10205,"MPZL2"
"DB01262",4361,"MRE11"
"DB01262",84245,"MRI1"
"DB01262",55168,"MRPS18A"
"DB01262",28957,"MRPS28"
"DB01262",932,"MS4A3"
"DB01262",4436,"MSH2"
"DB01262",4438,"MSH4"
"DB01262",2956,"MSH6"
"DB01262",4440,"MSI1"
"DB01262",6307,"MSMO1"
"DB01262",4481,"MSR1"
"DB01262",4482,"MSRA"
"DB01262",4487,"MSX1"
"DB01262",4489,"MT1A"
"DB01262",4494,"MT1F"
"DB01262",4496,"MT1H"
"DB01262",4499,"MT1M"
"DB01262",4501,"MT1X"
"DB01262",4502,"MT2A"
"DB01262",4504,"MT3"
"DB01262",9650,"MTFR1"
"DB01262",4522,"MTHFD1"
"DB01262",25902,"MTHFD1L"
"DB01262",219402,"MTIF3"
"DB01262",8776,"MTMR1"
"DB01262",10903,"MTMR11"
"DB01262",9107,"MTMR6"
"DB01262",54516,"MTRF1L"
"DB01262",9788,"MTSS1"
"DB01262",222166,"MTURN"
"DB01262",4582,"MUC1"
"DB01262",56667,"MUC13"
"DB01262",4585,"MUC4"
"DB01262",4599,"MX1"
"DB01262",4601,"MXI1"
"DB01262",4609,"MYC"
"DB01262",50804,"MYEF2"
"DB01262",26579,"MYEOV"
"DB01262",4629,"MYH11"
"DB01262",140465,"MYL6B"
"DB01262",58498,"MYL7"
"DB01262",4638,"MYLK"
"DB01262",399687,"MYO18A"
"DB01262",4542,"MYO1F"
"DB01262",339344,"MYPOP"
"DB01262",51172,"NAGPA"
"DB01262",79923,"NANOG"
"DB01262",89796,"NAV1"
"DB01262",4683,"NBN"
"DB01262",4690,"NCK1"
"DB01262",23413,"NCS1"
"DB01262",81565,"NDEL1"
"DB01262",54602,"NDFIP2"
"DB01262",4692,"NDN"
"DB01262",10397,"NDRG1"
"DB01262",65009,"NDRG4"
"DB01262",4701,"NDUFA7"
"DB01262",4728,"NDUFS8"
"DB01262",5818,"NECTIN1"
"DB01262",23327,"NEDD4L"
"DB01262",4744,"NEFH"
"DB01262",4751,"NEK2"
"DB01262",4745,"NELL1"
"DB01262",4753,"NELL2"
"DB01262",10763,"NES"
"DB01262",81832,"NETO1"
"DB01262",4772,"NFATC1"
"DB01262",4778,"NFE2"
"DB01262",4779,"NFE2L1"
"DB01262",4783,"NFIL3"
"DB01262",4784,"NFIX"
"DB01262",4790,"NFKB1"
"DB01262",4792,"NFKBIA"
"DB01262",64332,"NFKBIZ"
"DB01262",387921,"NHLRC3"
"DB01262",8508,"NIPSNAP1"
"DB01262",85409,"NKD2"
"DB01262",7080,"NKX2-1"
"DB01262",4824,"NKX3-1"
"DB01262",54413,"NLGN3"
"DB01262",4828,"NMB"
"DB01262",4831,"NME2"
"DB01262",54981,"NMRK1"
"DB01262",4826,"NNAT"
"DB01262",10392,"NOD1"
"DB01262",4846,"NOS3"
"DB01262",4851,"NOTCH1"
"DB01262",266743,"NPAS4"
"DB01262",10577,"NPC2"
"DB01262",4869,"NPM1"
"DB01262",10361,"NPM2"
"DB01262",10641,"NPRL2"
"DB01262",4884,"NPTX1"
"DB01262",4885,"NPTX2"
"DB01262",1728,"NQO1"
"DB01262",10062,"NR1H3"
"DB01262",9971,"NR1H4"
"DB01262",8856,"NR1I2"
"DB01262",7025,"NR2F1"
"DB01262",2908,"NR3C1"
"DB01262",2516,"NR5A1"
"DB01262",29959,"NRBP1"
"DB01262",4897,"NRCAM"
"DB01262",8829,"NRP1"
"DB01262",4902,"NRTN"
"DB01262",9378,"NRXN1"
"DB01262",51559,"NT5DC3"
"DB01262",4907,"NT5E"
"DB01262",4908,"NTF3"
"DB01262",4915,"NTRK2"
"DB01262",51667,"NUB1"
"DB01262",10101,"NUBP2"
"DB01262",256281,"NUDT14"
"DB01262",79873,"NUDT18"
"DB01262",283927,"NUDT7"
"DB01262",4926,"NUMA1"
"DB01262",56001,"NXF2"
"DB01262",55916,"NXT2"
"DB01262",57523,"NYNRIN"
"DB01262",4939,"OAS2"
"DB01262",79629,"OCEL1"
"DB01262",132299,"OCIAD2"
"DB01262",115948,"ODAD3"
"DB01262",4968,"OGG1"
"DB01262",29789,"OLA1"
"DB01262",10215,"OLIG2"
"DB01262",4973,"OLR1"
"DB01262",115209,"OMA1"
"DB01262",4987,"OPRL1"
"DB01262",4988,"OPRM1"
"DB01262",10133,"OPTN"
"DB01262",23762,"OSBP2"
"DB01262",114884,"OSBPL10"
"DB01262",9885,"OSBPL2"
"DB01262",114880,"OSBPL6"
"DB01262",9381,"OTOF"
"DB01262",5021,"OXTR"
"DB01262",8974,"P4HA2"
"DB01262",5042,"PABPC3"
"DB01262",11252,"PACSIN2"
"DB01262",203569,"PAGE2"
"DB01262",90737,"PAGE5"
"DB01262",23022,"PALLD"
"DB01262",51678,"PALS2"
"DB01262",89932,"PAPLN"
"DB01262",152559,"PAQR3"
"DB01262",142,"PARP1"
"DB01262",5078,"PAX4"
"DB01262",5080,"PAX6"
"DB01262",7849,"PAX8"
"DB01262",5087,"PBX1"
"DB01262",57526,"PCDH19"
"DB01262",5106,"PCK2"
"DB01262",5111,"PCNA"
"DB01262",5122,"PCSK1"
"DB01262",5046,"PCSK6"
"DB01262",5833,"PCYT2"
"DB01262",5142,"PDE4B"
"DB01262",9659,"PDE4DIP"
"DB01262",5155,"PDGFB"
"DB01262",5156,"PDGFRA"
"DB01262",5159,"PDGFRB"
"DB01262",5164,"PDK2"
"DB01262",9124,"PDLIM1"
"DB01262",27295,"PDLIM3"
"DB01262",8572,"PDLIM4"
"DB01262",5173,"PDYN"
"DB01262",553115,"PEF1"
"DB01262",23089,"PEG10"
"DB01262",57162,"PELI1"
"DB01262",5824,"PEX19"
"DB01262",5198,"PFAS"
"DB01262",5209,"PFKFB3"
"DB01262",5210,"PFKFB4"
"DB01262",5241,"PGR"
"DB01262",51131,"PHF11"
"DB01262",22822,"PHLDA1"
"DB01262",7262,"PHLDA2"
"DB01262",8929,"PHOX2B"
"DB01262",29085,"PHPT1"
"DB01262",5264,"PHYH"
"DB01262",284098,"PIGW"
"DB01262",5286,"PIK3C2A"
"DB01262",5293,"PIK3CD"
"DB01262",5294,"PIK3CG"
"DB01262",5292,"PIM1"
"DB01262",65018,"PINK1"
"DB01262",8396,"PIP4K2B"
"DB01262",64219,"PJA1"
"DB01262",5311,"PKD2"
"DB01262",11142,"PKIG"
"DB01262",5315,"PKM"
"DB01262",5320,"PLA2G2A"
"DB01262",5322,"PLA2G5"
"DB01262",22925,"PLA2R1"
"DB01262",11145,"PLAAT3"
"DB01262",5920,"PLAAT4"
"DB01262",5325,"PLAGL1"
"DB01262",5328,"PLAU"
"DB01262",5336,"PLCG2"
"DB01262",5337,"PLD1"
"DB01262",59339,"PLEKHA2"
"DB01262",58473,"PLEKHB1"
"DB01262",79156,"PLEKHF1"
"DB01262",25894,"PLEKHG4"
"DB01262",123,"PLIN2"
"DB01262",10226,"PLIN3"
"DB01262",10769,"PLK2"
"DB01262",5355,"PLP2"
"DB01262",8612,"PLPP2"
"DB01262",5366,"PMAIP1"
"DB01262",56937,"PMEPA1"
"DB01262",5372,"PMM1"
"DB01262",5376,"PMP22"
"DB01262",5395,"PMS2"
"DB01262",139728,"PNCK"
"DB01262",25953,"PNKD"
"DB01262",10687,"PNMA2"
"DB01262",55228,"PNMA8A"
"DB01262",5422,"POLA1"
"DB01262",26073,"POLDIP2"
"DB01262",27343,"POLL"
"DB01262",5441,"POLR2L"
"DB01262",55703,"POLR3B"
"DB01262",55718,"POLR3E"
"DB01262",84265,"POLR3GL"
"DB01262",5460,"POU5F1"
"DB01262",5468,"PPARG"
"DB01262",5478,"PPIA"
"DB01262",5480,"PPIC"
"DB01262",8493,"PPM1D"
"DB01262",57460,"PPM1H"
"DB01262",6992,"PPP1R11"
"DB01262",94274,"PPP1R14A"
"DB01262",81706,"PPP1R14C"
"DB01262",23645,"PPP1R15A"
"DB01262",170954,"PPP1R18"
"DB01262",5507,"PPP1R3C"
"DB01262",5521,"PPP2R2B"
"DB01262",5533,"PPP3CC"
"DB01262",639,"PRDM1"
"DB01262",7799,"PRDM2"
"DB01262",7001,"PRDX2"
"DB01262",25824,"PRDX5"
"DB01262",9588,"PRDX6"
"DB01262",5553,"PRG2"
"DB01262",5571,"PRKAG1"
"DB01262",5579,"PRKCB"
"DB01262",5580,"PRKCD"
"DB01262",5591,"PRKDC"
"DB01262",10544,"PROCR"
"DB01262",8842,"PROM1"
"DB01262",5627,"PROS1"
"DB01262",5629,"PROX1"
"DB01262",5630,"PRPH"
"DB01262",54458,"PRR13"
"DB01262",79899,"PRR5L"
"DB01262",56952,"PRTFDC1"
"DB01262",5671,"PSG3"
"DB01262",11168,"PSIP1"
"DB01262",5692,"PSMB4"
"DB01262",5718,"PSMD12"
"DB01262",5720,"PSME1"
"DB01262",9051,"PSTPIP1"
"DB01262",5727,"PTCH1"
"DB01262",5728,"PTEN"
"DB01262",5730,"PTGDS"
"DB01262",22949,"PTGR1"
"DB01262",5742,"PTGS1"
"DB01262",5743,"PTGS2"
"DB01262",5777,"PTPN6"
"DB01262",5780,"PTPN9"
"DB01262",5793,"PTPRG"
"DB01262",5796,"PTPRK"
"DB01262",9232,"PTTG1"
"DB01262",221749,"PXDC1"
"DB01262",7837,"PXDN"
"DB01262",29108,"PYCARD"
"DB01262",79912,"PYROXD1"
"DB01262",5697,"PYY"
"DB01262",25797,"QPCT"
"DB01262",80223,"RAB11FIP1"
"DB01262",5872,"RAB13"
"DB01262",51715,"RAB23"
"DB01262",5866,"RAB3IL1"
"DB01262",5878,"RAB5C"
"DB01262",84084,"RAB6C"
"DB01262",7879,"RAB7A"
"DB01262",5880,"RAC2"
"DB01262",5884,"RAD17"
"DB01262",5887,"RAD23B"
"DB01262",5888,"RAD51"
"DB01262",5896,"RAG1"
"DB01262",5899,"RALB"
"DB01262",5900,"RALGDS"
"DB01262",10266,"RAMP2"
"DB01262",5905,"RANGAP1"
"DB01262",5909,"RAP1GAP"
"DB01262",51195,"RAPGEFL1"
"DB01262",5914,"RARA"
"DB01262",5915,"RARB"
"DB01262",5916,"RARG"
"DB01262",23551,"RASD2"
"DB01262",10125,"RASGRP1"
"DB01262",10235,"RASGRP2"
"DB01262",65997,"RASL11B"
"DB01262",51285,"RASL12"
"DB01262",11186,"RASSF1"
"DB01262",9770,"RASSF2"
"DB01262",5925,"RB1"
"DB01262",29890,"RBM15B"
"DB01262",23029,"RBM34"
"DB01262",5936,"RBM4"
"DB01262",5947,"RBP1"
"DB01262",5950,"RBP4"
"DB01262",116362,"RBP7"
"DB01262",3516,"RBPJ"
"DB01262",1827,"RCAN1"
"DB01262",91433,"RCCD1"
"DB01262",201299,"RDM1"
"DB01262",5962,"RDX"
"DB01262",9985,"REC8"
"DB01262",8434,"RECK"
"DB01262",9400,"RECQL5"
"DB01262",221035,"REEP3"
"DB01262",92840,"REEP6"
"DB01262",5968,"REG1B"
"DB01262",5970,"RELA"
"DB01262",5971,"RELB"
"DB01262",5973,"RENBP"
"DB01262",5984,"RFC4"
"DB01262",317671,"RFESD"
"DB01262",28984,"RGCC"
"DB01262",23179,"RGL1"
"DB01262",6001,"RGS10"
"DB01262",6002,"RGS12"
"DB01262",5997,"RGS2"
"DB01262",8601,"RGS20"
"DB01262",389,"RHOC"
"DB01262",58480,"RHOU"
"DB01262",158800,"RHOXF1"
"DB01262",84528,"RHOXF2"
"DB01262",353116,"RILPL1"
"DB01262",9783,"RIMS3"
"DB01262",9610,"RIN1"
"DB01262",79567,"RIPOR1"
"DB01262",6014,"RIT2"
"DB01262",8153,"RND2"
"DB01262",9604,"RNF14"
"DB01262",80352,"RNF39"
"DB01262",6091,"ROBO1"
"DB01262",6095,"RORA"
"DB01262",6098,"ROS1"
"DB01262",6117,"RPA1"
"DB01262",6146,"RPL22"
"DB01262",6159,"RPL29"
"DB01262",6124,"RPL4"
"DB01262",6175,"RPLP0"
"DB01262",138716,"RPP25L"
"DB01262",51065,"RPS27L"
"DB01262",6196,"RPS6KA2"
"DB01262",6198,"RPS6KB1"
"DB01262",3921,"RPSA"
"DB01262",285367,"RPUSD3"
"DB01262",6236,"RRAD"
"DB01262",58528,"RRAGD"
"DB01262",6237,"RRAS"
"DB01262",22800,"RRAS2"
"DB01262",50484,"RRM2B"
"DB01262",23223,"RRP12"
"DB01262",27341,"RRP7A"
"DB01262",51750,"RTEL1"
"DB01262",10313,"RTN3"
"DB01262",864,"RUNX3"
"DB01262",8607,"RUVBL1"
"DB01262",122042,"RXFP2"
"DB01262",6257,"RXRB"
"DB01262",6261,"RYR1"
"DB01262",6281,"S100A10"
"DB01262",6282,"S100A11"
"DB01262",6284,"S100A13"
"DB01262",6273,"S100A2"
"DB01262",6274,"S100A3"
"DB01262",6275,"S100A4"
"DB01262",6276,"S100A5"
"DB01262",6277,"S100A6"
"DB01262",6279,"S100A8"
"DB01262",6280,"S100A9"
"DB01262",6286,"S100P"
"DB01262",1901,"S1PR1"
"DB01262",9294,"S1PR2"
"DB01262",1903,"S1PR3"
"DB01262",53637,"S1PR5"
"DB01262",6299,"SALL1"
"DB01262",25813,"SAMM50"
"DB01262",89958,"SAPCD2"
"DB01262",54440,"SASH3"
"DB01262",6303,"SAT1"
"DB01262",6304,"SATB1"
"DB01262",51282,"SCAND1"
"DB01262",51435,"SCARA3"
"DB01262",286133,"SCARA5"
"DB01262",950,"SCARB2"
"DB01262",7857,"SCG2"
"DB01262",6447,"SCG5"
"DB01262",92304,"SCGB3A1"
"DB01262",51540,"SCLY"
"DB01262",6337,"SCNN1A"
"DB01262",9805,"SCRN1"
"DB01262",6383,"SDC2"
"DB01262",6385,"SDC4"
"DB01262",135154,"SDHAF4"
"DB01262",26984,"SEC22A"
"DB01262",79048,"SECISBP2"
"DB01262",9728,"SECISBP2L"
"DB01262",6414,"SELENOP"
"DB01262",6402,"SELL"
"DB01262",6406,"SEMG1"
"DB01262",22929,"SEPHS1"
"DB01262",22928,"SEPHS2"
"DB01262",55964,"SEPTIN3"
"DB01262",5414,"SEPTIN4"
"DB01262",5265,"SERPINA1"
"DB01262",5055,"SERPINB2"
"DB01262",5268,"SERPINB5"
"DB01262",5054,"SERPINE1"
"DB01262",29950,"SERTAD1"
"DB01262",56256,"SERTAD4"
"DB01262",27244,"SESN1"
"DB01262",6418,"SET"
"DB01262",9739,"SETD1A"
"DB01262",83852,"SETDB2"
"DB01262",2810,"SFN"
"DB01262",6422,"SFRP1"
"DB01262",6423,"SFRP2"
"DB01262",6424,"SFRP4"
"DB01262",6446,"SGK1"
"DB01262",129049,"SGSM1"
"DB01262",27352,"SGSM3"
"DB01262",10044,"SH2D3C"
"DB01262",153769,"SH3RF2"
"DB01262",85358,"SHANK3"
"DB01262",6464,"SHC1"
"DB01262",56961,"SHD"
"DB01262",126669,"SHE"
"DB01262",55337,"SHFL"
"DB01262",387914,"SHISA2"
"DB01262",152573,"SHISA3"
"DB01262",64374,"SIL1"
"DB01262",25942,"SIN3A"
"DB01262",57568,"SIPA1L2"
"DB01262",23409,"SIRT4"
"DB01262",6498,"SKIL"
"DB01262",6503,"SLA"
"DB01262",6560,"SLC12A4"
"DB01262",6566,"SLC16A1"
